skill_id,canonical_name,normalized_name,category,source,taxonomy_version,confidence,indian_alignment,nsqf_alignment,status,esco_uri
SKILL_0279,ML (computer programming),ml (computer programming),IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0
SKILL_0280,Objective-C,objective-c,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/9973a5a2-7822-4161-99e9-95c781eb63f8
SKILL_0281,SAP R3,sap r3,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426
SKILL_0282,Swift (computer programming),swift (computer programming),IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/be80acfc-b6f2-4411-9b8d-b19d9cd2556a
SKILL_0283,adhere to organisational guidelines,adhere to organisational guidelines,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/aa238394-8126-4ada-be2f-9dfe065cf314
SKILL_0284,adjust ICT system capacity,adjust ict system capacity,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/b1604a2d-c26a-427d-bda9-b8073a319fe9
SKILL_0285,administer ICT system,administer ict system,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/0868eef3-2213-4572-9343-74931345a7d3
SKILL_0286,analyse network bandwidth requirements,analyse network bandwidth requirements,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/da042121-959d-451b-b4d0-3bbf07c1bc67
SKILL_0287,analyse network configuration and performance,analyse network configuration and performance,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/545c80e8-7ab2-42fe-af64-242211e94709
SKILL_0288,apply ICT system usage policies,apply ict system usage policies,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/9707091a-323b-4240-877a-5999a19286f0
SKILL_0289,apply system organisational policies,apply system organisational policies,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/07e47d58-dd0e-4302-9e68-70a188e89065
SKILL_0290,collaborate with engineers,collaborate with engineers,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/94b2c46e-6338-4a1d-950a-d44eef018c53
SKILL_0291,create solutions to problems,create solutions to problems,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
SKILL_0292,define ICT network design policies,define ict network design policies,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/bb562019-5222-45db-a16c-730edbb1d27c
SKILL_0293,define firewall rules,define firewall rules,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/054f26ab-cfdc-4077-883c-1c4c9e9b310a
SKILL_0294,define technology strategy,define technology strategy,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/248894d1-42dc-474f-af6e-2da52ac0c679
SKILL_0295,design ICT hardware placement,design ict hardware placement,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/3fb8b724-1d52-4d11-b8b8-1776f558d1f0
SKILL_0296,design computer network,design computer network,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/2164e860-7f20-48bc-b98c-5d9f8a561550
SKILL_0297,do cloud refactoring,do cloud refactoring,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/38716afc-a93b-44ab-96cc-2ecf67edcf32
SKILL_0298,follow company standards,follow company standards,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f5f5b244-6cea-4fbc-8a50-8f712791bc09
SKILL_0299,follow work procedures,follow work procedures,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/a23659b1-a8bc-4331-a58d-eef263ca6a14
SKILL_0300,forecast future ICT network needs,forecast future ict network needs,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/8fa840f7-e66a-4370-8e6d-7d554260c31c
SKILL_0301,hardware components,hardware components,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/4b51e76e-9e8a-455f-a289-5b48246345c4
SKILL_0302,identify suppliers,identify suppliers,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/11747665-0e98-4f27-bd0d-536862cd5746
SKILL_0303,implement ICT network diagnostic tools,implement ict network diagnostic tools,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/bf7ea00f-db77-4a95-9b9f-2d12b6d9fcb4
SKILL_0304,implement ICT recovery system,implement ict recovery system,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/fc2f1d4f-a46f-471e-a618-cbd4d0496a53
SKILL_0305,information governance compliance,information governance compliance,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/9a0d0abc-010d-440b-8242-7e31510471ba
SKILL_0306,install electronic communication equipment,install electronic communication equipment,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/861cc783-6d4c-442e-9081-3a6e389be454
SKILL_0307,install signal repeaters,install signal repeaters,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f0ff6f10-cbb4-44c0-acd5-ed17046b1396
SKILL_0308,liaise with managers,liaise with managers,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f14ff4b7-be1e-4b55-b39b-520005f8a97e
SKILL_0309,maintain ICT system,maintain ict system,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/fbbcb9ab-4b95-4e57-a756-30d08b7da7a5
SKILL_0310,maintain information network hardware,maintain information network hardware,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/19c0e68e-6e6c-4698-85dc-ef66a9de2c37
SKILL_0311,maintain internet protocol configuration,maintain internet protocol configuration,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/b9aad733-959a-4178-984f-53e4bd05b420
SKILL_0312,manage changes in ICT system,manage changes in ict system,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/1e7ed56a-6d6b-422f-962e-38543d150755
SKILL_0313,manage email hosting service,manage email hosting service,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f8f1f725-0105-41fa-9887-4df9e7a7af1e
SKILL_0314,manage system testing,manage system testing,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ce354460-500e-4eaa-8e95-8f243fcea3db
SKILL_0315,network engineering,network engineering,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/02058de6-4b98-449f-8a45-8588b0eb2446
SKILL_0316,network management system tools,network management system tools,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/0ab03c6c-281b-48f4-83e0-10eeb27a1bae
SKILL_0317,operating systems,operating systems,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
SKILL_0318,organisational policies,organisational policies,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/3a5231a0-8c30-48ee-b671-08e2debd4441
SKILL_0319,plan migration to cloud,plan migration to cloud,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/0a52bed5-fd29-45fb-aba6-e32bccfda1c1
SKILL_0320,service-oriented modelling,service-oriented modelling,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98
SKILL_0321,solution deployment,solution deployment,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/1d86f05e-e9cc-40ce-99d8-2b21cc71b16b
SKILL_0322,support ICT system users,support ict system users,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/db36f7f1-5900-45bd-9ffb-f2b19c4362ac
SKILL_0323,systems theory,systems theory,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/cdd8b6b2-2fd9-453c-8d62-8a1dc6efcd49
SKILL_0324,use ICT hardware,use ict hardware,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/6474fc36-67ae-436b-9d39-c14402c6a89b
SKILL_0325,use precision tools,use precision tools,IT/Software - IT Infrastructure & Networks,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/a99c6783-50c0-4f7a-99df-bf93429ef6dc
SKILL_0326,ABAP,abap,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5
SKILL_0327,COBOL,cobol,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1
SKILL_0328,ICT accessibility standards,ict accessibility standards,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/3e23db60-0c3d-498a-a6ac-ffbed0ecb033
SKILL_0329,ICT hardware specifications,ict hardware specifications,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/3497ebe1-d417-4105-a68f-f7bbcac7ee5f
SKILL_0330,ICT network simulation,ict network simulation,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f6424ebb-8401-446b-9f7e-10d7c854da02
SKILL_0331,ICT quality policy,ict quality policy,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/3be6b84a-fa78-42b9-a8df-150cdb40b9d7
SKILL_0332,ICT software specifications,ict software specifications,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/9ce670ec-318c-4a91-9179-03437db728dc
SKILL_0333,Pascal (computer programming),pascal (computer programming),IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b
SKILL_0334,Process-based management,process-based management,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/d5a59ca8-2e91-472e-8571-d12ce4478679
SKILL_0335,Scala,scala,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6
SKILL_0336,Scratch (computer programming),scratch (computer programming),IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18
SKILL_0337,VBScript,vbscript,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88
SKILL_0338,adapt developed game to the market,adapt developed game to the market,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ea876ec3-4382-478c-b8b3-600c6b23ae85
SKILL_0339,application usability,application usability,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/c4b626c1-e71c-44ec-9f88-042766f37fcc
SKILL_0340,apply gaming psychology,apply gaming psychology,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/6f2a4a5c-2f6e-49ab-8441-cd600d1f20ae
SKILL_0341,assess users' interaction with ICT applications,assess users' interaction with ict applications,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/465e7c78-cd26-4503-a5ca-40009e807705
SKILL_0342,attend gaming tests,attend gaming tests,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/5489b6f6-ec0f-4536-a9e2-072ee8ec03b2
SKILL_0343,attend to detail in preparation for audits,attend to detail in preparation for audits,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/26baf34d-6721-4bac-b7eb-add0bc566a82
SKILL_0344,behavioural science,behavioural science,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/269b8734-fa1d-4c6f-a843-523fa3bbae6e
SKILL_0345,cognitive psychology,cognitive psychology,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/2618f336-8e71-4666-83b5-f368edb0906d
SKILL_0346,conduct ICT code review,conduct ict code review,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/9d1b08b3-ba1e-41f6-a466-1ac1e62eb5f0
SKILL_0347,conduct research interview,conduct research interview,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/896563fc-6255-4419-89c2-ffed30159ad6
SKILL_0348,create game testing software,create game testing software,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/446d29ed-9eaa-4798-bb91-5f196651ad0a
SKILL_0349,database quality standards,database quality standards,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/b5c7e0dc-dda3-4790-a7d1-d6d8023b3089
SKILL_0350,develop ICT test suite,develop ict test suite,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/7253d98c-4a6d-4e37-8b6c-accca9f4b639
SKILL_0351,develop automated software tests,develop automated software tests,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/6a322874-e32f-4cd8-9683-badce67a7f73
SKILL_0352,develop information standards,develop information standards,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/1b3fc0e0-c6f9-45fc-9c6e-14bbba662979
SKILL_0353,develop strategy to solve problems,develop strategy to solve problems,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800
SKILL_0354,execute ICT user research activities,execute ict user research activities,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/a4c2aa71-086f-4a46-b481-2619673c9dfe
SKILL_0355,execute integration testing,execute integration testing,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ea412de3-9d7a-4943-8d8c-c6d3c7495d0e
SKILL_0356,games rules,games rules,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/8b2f716d-4ee3-41ca-97de-62ef56f80591
SKILL_0357,give live presentation,give live presentation,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/c55caed2-de9e-4a25-819e-a0b0e83fba1b
SKILL_0358,human-computer interaction,human-computer interaction,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/9136cbf1-7916-4f1c-bc9a-0318ee1d6016
SKILL_0359,implement strategic planning,implement strategic planning,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f7b5d916-52f0-4865-b6a6-e1a3b711cb5e
SKILL_0360,inter-organisational middleware system,inter-organisational middleware system,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/46e93774-7c6a-4dc5-bae9-be97cc461093
SKILL_0361,lean project management,lean project management,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/da6393d5-a53c-4863-abc7-51f36281d74e
SKILL_0362,manage schedule of tasks,manage schedule of tasks,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/0e1fe34b-f4e7-4642-8c8b-5a05ac3438e5
SKILL_0363,mathematics,mathematics,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/4339176e-3acd-4f7f-a5d9-445bee3d23f2
SKILL_0364,measure software usability,measure software usability,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/be0ff6d8-5e61-4021-9c89-e40cf0b75cc6
SKILL_0365,multimedia systems,multimedia systems,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/a59708e3-e654-4e37-8b8a-741c3b756eee
SKILL_0366,oversee quality control,oversee quality control,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/5d34adde-0b78-42b4-9d3d-69e9388d8398
SKILL_0367,perform quality audits,perform quality audits,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/d83cba15-8511-4d07-b89a-9fde0d1d8241
SKILL_0368,perform services in a flexible manner,perform services in a flexible manner,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ebfe7b18-1fad-463f-9509-8ef1a5736045
SKILL_0369,perform software recovery testing,perform software recovery testing,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ff25cbf0-6978-4c4c-887e-d4b185410d74
SKILL_0370,perform software unit testing,perform software unit testing,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/7961413f-61d0-4722-9cd9-20a050a29899
SKILL_0371,plan software testing,plan software testing,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/5d74614d-32c8-4ca4-9818-6980e52424b1
SKILL_0372,probability theory,probability theory,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/b758675a-b03b-4e4b-897c-57ca14b1a3d0
SKILL_0373,provide software testing documentation,provide software testing documentation,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/78a74fd1-efc6-49dc-adb1-1b0fbe35c22c
SKILL_0374,quality standards,quality standards,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/8d4271ca-c9fd-40b3-875f-15f78332a49e
SKILL_0375,replicate customer software issues,replicate customer software issues,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/eb3aa8c1-fb14-47b4-a352-b7975abd2480
SKILL_0376,report gaming incidents,report gaming incidents,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/7253896a-fa39-4064-8b2c-0db4bd9b823e
SKILL_0377,screen reader,screen reader,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/1774bd31-8893-44cf-9498-7e3d95508419
SKILL_0378,set quality assurance objectives,set quality assurance objectives,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/22b8039c-c890-4610-9228-5527e3b98f12
SKILL_0379,software metrics,software metrics,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/fb7aee4d-f6c6-4a87-8e9d-8e542b3771f8
SKILL_0380,solve problems in gambling through digital means,solve problems in gambling through digital means,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/1f1bef0f-2484-4136-a5bf-6ed80346a671
SKILL_0381,statistical analysis system software,statistical analysis system software,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ad59afe4-6f8a-4bc4-acfd-0f228277508a
SKILL_0382,test for behavioural patterns,test for behavioural patterns,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/7bdcdadb-146c-475f-8cff-921c6fd5f858
SKILL_0383,test for emotional patterns,test for emotional patterns,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/3d3db1e7-b041-495e-8a93-deeacded8a2f
SKILL_0384,test system accessibility for users with special needs,test system accessibility for users with special needs,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/be64bb4c-84ac-4c83-8cc7-fc8593e15136
SKILL_0385,track key performance indicators,track key performance indicators,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/8dcbcabe-09f7-4d11-940d-125af57bbc40
SKILL_0386,trading software,trading software,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ba1b0441-a6b8-4e57-8ccc-871012f63e42
SKILL_0387,usability engineering,usability engineering,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/95ee5e38-5c1e-4cd2-a21d-6921390025a9
SKILL_0388,use experience map,use experience map,IT/Software - QA & Testing,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/0737ad0a-75ac-4696-988b-565820577ac0
SKILL_0389,ICT debugging tools,ict debugging tools,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/6014921e-1d25-4039-adc2-04852d61880e
SKILL_0390,ICT project management,ict project management,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/94dd823c-148e-4614-a6e8-99249b16357d
SKILL_0391,ICT project management methodologies,ict project management methodologies,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9
SKILL_0392,ICT system integration,ict system integration,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/6fa1c2c0-a012-4ca0-9642-e01569ba322c
SKILL_0393,ICT system programming,ict system programming,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/b105ec9b-0857-41d6-8d07-a83e58b73d90
SKILL_0394,ICT system user requirements,ict system user requirements,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ca73ac82-867a-4afa-9732-834aebe896ff
SKILL_0395,Internet of Things,internet of things,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f049d050-12da-4e40-813a-2b5eb6df6b51
SKILL_0396,Java (computer programming),java (computer programming),IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389
SKILL_0397,JavaScript,javascript,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
SKILL_0398,JavaScript Framework,javascript framework,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/9b9de2a4-d8af-4a7b-933a-a8334ae60067
SKILL_0399,Joomla,joomla,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/d2adb565-a865-424d-aeb5-9fbcbf2afe2a
SKILL_0400,Python (computer programming),python (computer programming),IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
SKILL_0401,WebCMS,webcms,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/5c66ce3a-658d-43b1-9d8d-0f39be6c0f2e
SKILL_0402,World Wide Web Consortium standards,world wide web consortium standards,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/8696aff0-18c0-4ba6-a4d0-9a21861b3e5e
SKILL_0403,align software with system architectures,align software with system architectures,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/2857540c-180b-4208-9127-e94a01871966
SKILL_0404,analyse business processes,analyse business processes,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/56042303-972b-41be-9310-58467599ff7e
SKILL_0405,analyse business requirements,analyse business requirements,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17
SKILL_0406,analyse decentralised applications,analyse decentralised applications,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/0e5affa0-705e-4b19-94e8-19e902e0287d
SKILL_0407,analyse software specifications,analyse software specifications,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f28617ad-afdd-4041-814c-216153a38998
SKILL_0408,apply information security policies,apply information security policies,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/86d2e2ea-1ba2-4aa6-b465-8a1f9abc81b8
SKILL_0409,automate cloud tasks,automate cloud tasks,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ce8ae6ca-61d8-4174-b457-641de96cbff4
SKILL_0410,balance database resources,balance database resources,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/9ba8fd27-275d-4bad-8c48-f668aa99a578
SKILL_0411,blockchain,blockchain,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/afa14e38-5973-4cce-a077-f796c1ced2cc
SKILL_0412,blockchain application areas,blockchain application areas,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/668c3fd4-8443-4f27-bc1e-2d96205186b5
SKILL_0413,blockchain applications,blockchain applications,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/5ce5236e-93e2-4899-8971-fff526f85a01
SKILL_0414,blockchain applications security principles,blockchain applications security principles,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/98a57799-0146-4849-a1d2-41021c4b7b8f
SKILL_0415,blockchain architecture,blockchain architecture,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/296f6b56-de45-4aac-aa96-43e4a4864724
