id,title,company,location_raw,tagsAndSkills
250925035714,Fresher (Customer Support Executive (Voice & Non-Voice)),Bct Consulting,Bengaluru,"Customer Service,Bpo Customer Service,Chat Process,Customer support,Non voice,Chat,Voice,Process"
250925035669,Faculty Maths ( GMAT / GRE/ SAT ) - Bangalore,Jamboree Education,Bengaluru(Jayanagar +1),"maths,faculty quant,maths faculty,faculty aptitude,mentor quant,maths mentor,gmat,teaching"
250925032370,Academic Counsellor,Unext Learning,Bengaluru(M.G Road),"cold calling,lead generation,Counselling,Generation,Calling,Cold,Academics"
250925032088,Relationship Manager,NoBroker,Bengaluru(Chikkabellandur),"Outbound,English,Meeting Management,Hindi,Inbound,BPO,Communication Skills,Customer Service"
250925031372,Customer Service Executive,Wroots Global,Bengaluru(BTM 1st Stage),"International Voice,Voice,Customer service,International"
250925031163,Area Sales Manager - Chennai / Surat / Nasik,Parag Milk Foods,"Nashik, Chennai, Surat","Liquid,milk,Dairy,Beverage,Dairy Products,Area sales management,Sales management,Management"
250925029983,Assistant Sales Manager - Axis | ASM,Sresth Info Solutions Surat,"Hyderabad, Chennai, Coimbatore","Bank,Sales,Banca,Regional,FMCG,Zonal,Security,Recruitment"
250925029017,Unit Accountant,Apollo Health and Lifestyle (AHLL),Bengaluru(Koramangala),"Doctor payout,Accounting Functions,Vendor Management,Hospital experience,UNIT,Hospital,Accounting,Payout"
250925028921,Sales Executive,Geebee Education,Remote,"Convincing Power,Sales,Target Achievement,Client Acquisition,Online Lead Generation,B2B Sales,Business Development Management,Lead Generation"
250925028878,Project Manager/ Program Manager with OSS/BSS- Bangalore,Human Capital Consultancy Services,Hybrid - Bengaluru,"Oss / Bss,Project Management,Program Management,PMP,Program And Project Management,Project / Program Management,Project,Open source"
250925028868,Apply Now For Voice Customer Service Jobs- Immediate Start,JobShop,Bengaluru,"International Call Center,US Process,Inbound Voice Process,Us Voice Process,International Voice Process,Inbound Process,Cca,Inbound Customer Service"
250925027842,Senior Associate & Associate Manager - Branch Operations,HDFC Life,Bengaluru,"Customer Service,Sales,Branch Operations,Bfsi,Customer Handling,Life Insurance,Operations,Insurance"
250925027836,Explore Growth with Amazon - US Shift Customer Service Jobs,JobShop,Bengaluru,"International Call Center,International Voice,International Process,Us Voice Process,International Voice Process,Inbound Process,Cca,Inbound Customer Service"
250925027767,Hiring Female Customer Support Associate For Zepto(off roll),TeamLease,Bengaluru,"Email Support,inbound chat,Outbound Calling,Rolling,Email,Chat,Hiring,Outbound"
250925027700,Video Editor - Fulltime / Freelance / Project Based,Next Learn Technologies,Bengaluru(Sanjay nagar),"Video Editing,Youtube Marketing,Visual Effects,Motion Graphics,3D Animation,Sound Editing,Motion,Adobe Premiere Pro"
250925027445,Business Development Executive,Unext Learning,Bengaluru(M.G Road),"Sales,Edtech,B2C Sales,Development,Business development,B2C"
250925027046,Exciting Openings at Amazon - Join Our Night Shift Team Today!,JobShop,Bengaluru,"International Call Center,International Process,International Voice,Us Voice Process,International Voice Process,Blended Process,Customer Service,Semi Voice"
250925026769,International voice process - US Shift - Salary Upto 6.5 LPA,JobShop,Bengaluru,"International Call Center,Us Voice Process,International Voice Process,International BPO,International Calling,Cca,Customer Service,Voice Process"
250925025611,Customer Advisor,Your Pitchh,Bengaluru(Electronic City +11),"International Voice Process,BPO,Problem Solving,Customer service,Voice Process,US Process,Customer Support,Bpo Voice"
250925025223,Sales Executive-Ready Mix Concreate,UltraTech Cement,Hyderabad,"Field Sales,Sales,Field"
250925024326,Channel Relationship Manager- T,UltraTech Cement,"Sirsa, Sikar","Field Sales,Relationship Management,channel sales,Business Development,Relationship,Management,Development,Channel"
250925024029,Assistant/Deputy Manager-Regulatory Affairs(Europe Mkt-Formulations),Aizant,Hyderabad,"Europe Market,CFT,CTD,Dossier Preparation,Regulatory Affairs,Dossier,Regulatory Compliance,Compliance"
250925022566,Branch Manager,IndiaMART,"Patna, Lucknow","Sales,Client Acquisition,Team Management,Team Handling,New Client Acquisition,Distributor Sales,Channel Sales,B2B Sales"
250925021831,Immediate joiners For freshers/Experienced @ customer support,Swastik Stepstone Careers,Bengaluru(Bellandur +5),"US Process,Customer Support,dayshift,Rotational Shifts,International Voice Process,Blended Process,expedia,Voice Process"
250925021531,Technical Engineer- Trailing Suction Hopper Dredger,Adani Ports and Special Economic Zone (APSEZ),"Mundra, Hazira, Gangavaram","Dredging,Marine Engineering,TSHD,Marine Operations,Engineering,Technical,Operations,Marine"
250925021491,Property Consultant,Colife Advisory,Bengaluru,"Property Sales,Real Estate Marketing,Property Marketing,Real Estate Sales,Consulting,Sales,Real estate,Estate"
250925021143,"Back Office Executive-Full Time-Kadubeesanahalli, Bangalore",Cogito Tech,Bengaluru(Kadubeesanahalli),"Back Office,English Language,Back Office Operations,Operations,Office,Languages,English,Back Office Operation"
250925020427,Customer Support Executive,Wroots Global,Bengaluru(BTM 1st Stage),"International Voice Process,Process,Customer support,International voice,Voice process,International,Voice"
250925019323,Dredging Operation Engineer,Adani Ports and Special Economic Zone (APSEZ),"Mundra, Hazira, Gangavaram","Dredging operation,CSD,Cutter Section Dredging,Dredging,Operations"
250925018368,Academic Counsellor,Shining Stars Institution & travels,Bengaluru,"Academic Sales,Edtech,Educational Marketing,Admission Counselling,Educational Sales,E-learning,B2C Sales,Edtech Sales"
250925018018,Claims Associate,CIEL HR,"Bangalore Rural, Bengaluru","Claim Associate,Insurance Claims,Claim Payment,Healthcare Bpo,Medical Insurance,US Healthcare,Us Insurance,Voice Process"
250925016523,Senior Resident - Pulmonology,Sakra World Hospital,Bangalore/Bengaluru(Devarabeesana Halli),"Pulmonology,Senior"
250925015285,Territory Sales Manager,Kohler,Hyderabad,"territory sales management,sales and business development,sales development,presentation skills,interpersonal skills,primary sales,business development,distribution"
250925015251,AM-Territory Sales Manager-Retail,Kohler,Hyderabad,"dealing,territory sales management,sales development,presentation skills,interpersonal skills,primary sales,business development,retail sales"
250925014600,Key Accounts Manager,Info Edge,Hyderabad,"Enterprise accounts,Client Retention,B2B Sales,Accounting,Sales,Key,B2B,Enterprise"
250925014463,Academic Counsellor,Kuan Global Ventures (opc),Bengaluru(M.G Road),"Inside Sales,Edtech,Educational Sales,English,Cold Calling,Hindi,Business Development,Sales"
250925013967,Accountant - Client Handling,NoBroker,Bengaluru(Kaikondrahalli),"Accounting,Client Handling,Handling,Client"
250925013357,Process Associate/ Title Commitment Typing,Invisia Bpo Solutions,Bengaluru,"Communication Skills,Typing Speed,Typing,Process"
250925013090,Professional Learning Coordinator,Pinkerton Corporate Risk Management India Private Limited,Hyderabad,"project management,internal control,verbal communication,presentation skills,emotional intelligence,auditing,organizational behavior,incident management"
250925011792,Account Executive,Royaloak Incorporation,"Tumkur, Bengaluru","Accounts Receivable,Petty Cash,Tally ERP,Gst,Tally Prime,Accounting,Receivable,Tally"
250925011615,Furniture Designer,Artizen Projects Llp,Bengaluru,"Sketchup,Autocad,Furniture,Design,Furniture Design"
250925010940,International Voice Support / Work from office / Walkin Interview!!!,The Job Factory,Bengaluru,"BPO,customer service,Customer support,Voice process,International Voice,voice,customer care,Semi Voice"
250925010704,Trainee Sales Executive (Field Sales),Izmo,Bengaluru(4th Phase JP Nagar),"Outbound Sales,Field Sales,Field Work,Communication Skills,Convincing Ability,B2C Sales,Outside Sales,Selling Skills"
250925009875,Tele Caller,Presidency Group Of Institutions ,Bengaluru(Yeshwanthpur),"Telecalling,Telesales,Telemarketing,Outbound Calling,Outbound,Calling"
250925009561,Medical Billing Executive,Bright Academy Marathalli,Bengaluru,"Organizational Skills,Attention To Detail,Communication Skills,Technical Proficiency,Technical,Detailing,Medical,Billing"
250925009543,On-the-Spot BPO Job Offers in Bangalore-Dont Miss Out!,JobShop,Bengaluru,"International Call Center,Customer Support,International Process,International Voice,International Voice Process,Blended Process,Semi Voice,Voice Process"
250925009234,Explore Top BPO Jobs with Best Salaries - Quick & Easy Apply@Bangalore,JobShop,Bengaluru,"Bpo Customer Service,International Call Center,Voice Support,International Voice Process,International BPO,Inbound Process,Cca,Inbound Customer Service"
250925009095,Institutional Sales Executive,Reliance Retail,Bengaluru(Garudachar Palya +4),"B2B Sales,Communication Skills,Sales,Lead Generation,Institutional Business,Generation,B2B,Institutional sales"
250925009080,Kickstart Your Customer Service Career - Freshers & Experienced,JobShop,Bengaluru,"International Call Center,Voice Process,International Voice,International Voice Process,International BPO,Blended Process,Semi Voice,Voice Support"
250925009035,GIS Lead Software Engineer - AutoCAD,Cyient,Hyderabad,"data,web services,cad,autocad,gis,scripting,gcp,design"
250925008152,Senior executive  - Telesales,Treebo Hotels,Remote,"Telesales,Inbound Sales,Hospitality Sales,Travel Sales,Hotel Sales,Sales,Travel,Hotel"
250925007617,Hiring For EHC Tax Analyst,Jobaaj (a Unit Of Nishtya Infotech ),Hybrid - Hyderabad,"Us Tax,Individual Taxation,Team Handling,Tax Returns,Tax Reviews,Federal Returns,coordinate & suport customer support,Cch"
250925007585,Great Opportunities in Customer Service - All Levels Apply@Bangalore,JobShop,Bengaluru,"BPO,Customer Service,Voice Process,Bpo Voice,International Voice Process,International Call Center,AUS shift,US Sales"
250925007209,Team Member-Tax Calling (Us Mortgage),Venpa Staffing,Bengaluru,"Netronline,Tax calling,US Mortgage,Tax Lien,Taxation,Team,Mortgage,Calling"
250925007041,Hiring - Sales Officer (General Trade ) - Hyderabad,Healthkart,Hyderabad,"FMCG Sales,General Trade,Otc Sales,market visit,Primary Sales,Distributor Handling,Marketing,Distribution"
250925006954,Customer Service Careers For Freshers and Experienced Professionals,JobShop,Bengaluru,"bpo voice,Voice Support,Customer Support,International Voice Process,International BPO,Cca,Bpo Customer Service,International Call Center"
250925006502,"Hdfc LIFE- BANCA Channel- SDM,CAM, Sr.CAM",HDFC Life,"Chandigarh, Delhi / NCR, Rajasthan","Life Insurance,Bfsi Sales,Banca Sales,Field Sales,Insurance Sales,Bancassurance Sales,Bfsi,Channel"
250925006495,Key Accounts Manager,Info Edge,Bengaluru,"B2B Sales,Strategic Account Management,Key Accounts,Key Account Management,Enterprise Business,Enterprise Sales,Key,Accounting"
250925006164,Voice Support / Upto 6.8 LPA / Freshers & Experienced,JobShop,Bengaluru,"BPO,Customer Service,Voice Process,Customer Support,International Voice Process,Banking Process,Us Banking,International Call Center"
250925005126,"Sales Manager Trade, Consumer Lighting",Bajaj Electricals,"Patna, Lucknow, Delhi / NCR","B2C sales,Channel Sales,Territory sales manager,primary sales,Consumer,Lighting,Territory,Sales"
250925003547,BPO- International Voice Process Executive| Freshers & Experienced,JobShop,Bengaluru,"BPO,Customer Service,Voice Process,Customer Support,International Voice Process,Banking Process,Us Banking,International Call Center"
250925003478,"customer Support in BPO  Hebbal location salary 6.7lks Uk,US Shift",Ignites Human Capital,Bangalore/Bengaluru,"english,bpo,query,customer support,banking,Customer support executive,calls handling,technical support"
250925003229,US/UK Shifts + Global Perks - Customer Support Jobs,JobShop,Bengaluru,"BPO,Customer Service,Voice Process,Bpo Voice,International Voice Process,International Call Center,AUS shift,US Sales"
250925001003,Sr. Relationship Manager- Wealth Channel,Kotak Life Insurance,"Chennai, Bengaluru","HNI,Agency,Team Handling,HNI Sales,Agency Channel,Handling,Wealth management,Team"
250825020621,Sap Pi And Po Consultant,Bct Consulting,"Chennai, Bengaluru","Sap Pi Po,Sap Hana,Oauth,API flow,XSLT,API,PO,SAP"
250625034920,Backend Engineer - Golang,IDrive Software India Pvt Ltd,"Hybrid - Bangalore Rural, Bengaluru","Golang,DSA,Go Framework,Data Structures And Algorithms,Backend Development,Data structures,Data,Data structures"
250325015847,Sales Account Manager / Business development manager,ValuePoint,Bengaluru,"Cisco and others to Govt & Corporate customers respectively,Storage,Juniper,Server,NUTANIX,Aruba,Data Center,Center"
250325010616,Internal Auditor,Muthoot FinCorp (MFL),"Chandigarh, Hisar, Jaipur","gold audit,Reconciliation,Audit,Internal Audit,Bank Audit,Gold Loan Operations,Reconciliation statements,Operations"
240925920976,Technical Engineer - Digital Vehicle Validation - DVD,Mercedes Benz,Bengaluru,"repair,german,repair and maintenance,powertrain,plm,3d modeling,virtual reality,computer application"
240925507716,Associate Lead Consultant SAP Basis HANA,Yash Technologies,Hyderabad,"sap s hana,sap,saas,integration,sme,sap basis hana,sap hana,aws"
240925507626,Staff Product Designer,Intuit Management Consultancy,Bengaluru,"usability testing,product design,prototyping,design,ucd,human computer interaction,interaction design,service design"
240925507117,Operations Executive,Trade Jinni,Bengaluru,"NSE,Regulatory reporting,cyber security,Compliance,Back office,Manager Technology,Operation Executive,Operations"
240925506325,Workspace Experience Enabler,Jones Lang LaSalle,Hyderabad,"Relationship management,Hospitality,Administration,Aviation,Analytical,Hotel management,Customer service,Continuous improvement"
240925506231,MS Copilot Studio / Power Automate Implementation Engineer,Ness Digital Engineering,Bengaluru,"Computer science,Automation,SAP,Enterprise applications,Agile,power bi,microsoft,Information technology"
240925506177,Platinum Relationship Manager-Household-Branch Banking,Kotak Mahindra Bank,Bengaluru,"Customer service orientation,Branch banking,Customer satisfaction,Relationship,Banking,Export finance,Customer complaints,Sales initiatives"
240925505078,Finance Executive - Intern,EMO Energy,Bengaluru,
240925503917,Instructional Designer - Int,Blue Yonder,Bengaluru,"Training,E-learning,Snagit,LMS,Instructional design,Supply chain solutions,HTML,MS Office"
240925503808,Sales Executive-Retail,Sids Farm,Bengaluru,"Cold calling,Basic,Retail,Sales,Networking,Market research,Sales Executive,FMCG"
240925503669,Branch Manager-BRANCH BANKING-Branch Head,Kotak Mahindra Bank,Hyderabad,"Business administration,Service delivery,Branch management,Sales operations,Branch banking,Banking,Regulatory compliance,Product sales"
240925503659,Relationship Manager-Bharat Business-Bharat Business Loans-Sales,Kotak Mahindra Bank,Bengaluru,"Loans,Sales,Financial analysis,Finance,Market intelligence,Credit underwriting,Credit analysis,Credit assessment"
240925503522,Catering Sales Executive,Indian Hotels Company (IHCL),Bengaluru,"Hospitality,Shaping,Process excellence,Catering sales,Sales Executive,Sales,Excellence,Process"
240925503347,Services Inside Sales Associate,Blue Yonder,"Hyderabad, Bengaluru","Supply chain,Lead generation,Outbound,Career development,Penetration,Relationship building,Social media,Sales initiatives"
240925503204,Project Coordinator,Thermo Fisher Scientific India,Bengaluru,"Project Coordinator,Agile scrum,Project management,Process improvement,Microsoft applications,Project coordination,Workflow,Scheduling"
240925503080,Senior Engineering Manager,Atlassian,Bengaluru,"Product management,Computer science,Trade,Backend,Information systems management,Legal,Agile,Application development"
240925502799,Sky Phygital - Relationship Manager-Sky Channel-Phygital,Kotak Mahindra Bank,Hyderabad,"Relationship management,Customer acquisition,VRM,Investment products,Sales,C,Banking,Customer service"
240925502771,Relationship Manager - HF-HOUSING FINANCE-Sales,Kotak Mahindra Bank,Bengaluru,"Direct sales,Training,Focus,Legal,Housing finance,Credit cards,UPS,Management"
240925502274,Branch Relationship Manager,Kotak Mahindra Bank,Bengaluru,"Retail,Sales,Branch banking,Banking,Relationship,Management"
240925502153,Sr. Marketing Analyst,Thermo Fisher Scientific India,Bengaluru,"Pharma,Analytical,Business analytics,Cognos,HTTP,Business solutions,Mass spectrometry,Chromatography"
240925501796,Team Leader - Software,SLK Software,Bengaluru,"Computer science,Root cause analysis,Automation,Diversity and Inclusion,Visio,Investment management,Operations,MS Office Word"
240925501781,Sr. Consultant - SAP Security,Yash Technologies,Bengaluru,"Computer science,SAP,Business transformation,SAP security,Analytical,ticketing tools,Agile,Manager Technology"
240925501670,Solution Architect Cloud Migration (Multi-Cloud),Lumen Technologies,Bengaluru,"Solution architecture,Environment management,Automation,Architecture,VPN,Configuration management,DNS,Gap analysis"
240925501614,"Sr. Group Manager, Supply Chain",Lam Research,Bengaluru,"Procurement,Supply chain,Supply chain management,ERP,Demand planning,Contract management,Strategic sourcing,Inventory control"
240925501206,IP Verification Lead,"Advanced Micro Devices, Inc",Bengaluru,"soc verification,simulation,soc,design verification,vhdl,scripting,rtl design,axi"
240925500784,Badging Officer,Pinkerton,Bengaluru,"Enterprise risk management,Service level,Usage,Access management,Office equipment,Corporate,Customer service,Corporate security"
240925500710,Senior Engineer - Testing,SLK Software,Bengaluru,"Senior Test Engineer,Automation,Test scripts,Bfsi,Test management,Test execution,Test design,Macros"
240925500581,Technologist - ASIC Development Engineering,Western Digital,Bengaluru,"Computer science,ASIC,JTAG,DFT,Simulation,SOC,CAD,atpg"
240925500206,Collections Executive,Kotak Mahindra Bank,Bengaluru,"Focus,Banking,Relationship,Cost,Collection Executive,Auditing,Collections"
240925500062,Violin Coach,Music Central Limited,Bengaluru,"soft skills,behavioural training,sports,singing,customer service,presentation skills,teaching,training"
240925500061,Piano Coach,Music Central Limited,Bengaluru,"soft skills,behavioural training,sports,singing,customer service,presentation skills,teaching,training"
240925500060,Drums Coach,Music Central Limited,Bengaluru,"soft skills,sports,singing,customer service,team handling,presentation skills,teaching,training"
240925036204,Ppc Manager,Rotary Connectors,Bengaluru(Devanahalli),"PPC,Production Planning Control,Control plan,Management,PPC Management,Control,Production planning,Planning"
240925036091,UG and PG freshers immediate joiners - B2B Sales,Simply Vyapar Apps,Bengaluru(Bellandur),"B2B Sales,B2B,Business Development,Malayalam,B2C Sales,Telesales,Inside Sales,Tamil"
240925035768,Manager - Outreach / Admissions (  Bangalore ),Jamboree Education,Bengaluru,"Bdm,Marketing,Seminars,Marketing Management,outreach,Outreach Strategy,Institutional Sales,B2B Sales"
240925035682,Hiring  For Technical Support Voice|| Bangalore,Spes Manning,Bengaluru,"BIOS,post,Excellent Communication In English,Hardware Troubleshooting,Hardware Installation,Technical support,Technical,Troubleshooting"
240925035075,Credentialing Specialist,Starworth Global Soluitons,Bengaluru,"Credentialing,Revenue Cycle Management,AR Calling,US Healthcare,Denial Management,Revenue,Denials,Augmented Reality"
240925035070,B2B Sales Manager(IC Role)-Any Industry,NoBroker,Bengaluru(Kaikondrahalli),"Field Sales,B2B Sales,Target Achievement,Sales,Sales Strategy,Objection Handling,Handling,Target"
240925034857,Business Analyst,CGI,Hybrid - Hyderabad,"Scrum master,Business Analyst,IAM,Pam,Scrum,Business analysis"
240925034836,BPO Voice Process Executive,Bct Consulting,Bengaluru(Bellandur +1),"Fluent English,Communication Skills,English Language Skills,Language skills,English language,English,Fluent,Bpo voice"
240925034559,Database resource  For Integral IQ - Third Party Payroll,Crisil,Hyderabad,"pq,oq,equipment qualification,oracle,data validation,performance tuning,resource,database migration"
240925034473,Database resource  For Integral IQ - Third Party payroll,Crisil,Hyderabad,"pq,oq,equipment qualification,oracle,data validation,performance tuning,resource,iq"
240925034443,Exciting Openings at Amazon - Join Our Night Shift Team Today!,JobShop,Bengaluru,"Inbound Customer Service,Bpo Customer Service,Inbound Voice Process,Us Voice Process,International Voice Process,International Call Center,Voice Support,US Process"
240925034327,MIS Executive (3rd Party Payroll),Reliance Retail,Bengaluru,"Advanced Excel,Pivot Table,VLOOKUP,Formulas,MIS Reporting,Reporting,Pivot,MIS"
240925034141,Bancassurance Manager,Kotak Life Insurance,Hyderabad,"Sales,Tied Channel,Agency Channel,Alternate Channel,Life Insurance,Broking,Banca Sales,Cross Sales"
240925034106,Business Head,Jones Recruitzo,Bengaluru,"Geotech Textile Industry,R&D,Packaging Textile Industry Yarn or Fiber,Business,Packaging,Fiber,R,R"
240925033842,Taxation Executive,Conneqt,Bengaluru(Bannerghatta Road),"Tds Filing,Gst Return,Gst Filing,RCM,TDS Return,Tax Audit,Filing,Gst"
240925033656,Customer Care Executive,Alldigi Tech,Bengaluru(Koramangala +3),"Good English Communication,Domestic Voice Process,Bpo Voice,Customer Care,Voice Process,Domestic,BPO,Process"
240925033000,Account Manager,Job Academy,Bengaluru(HSR Layout),"Finance And Accounts,Balance Sheet Finalisation,TDS,Accounts Handling,Gst,Accounts Finalisation,Management,Sheet"
240925032653,Customer Support Executive,Wroots Global,Bengaluru(BTM 1st Stage),"International Voice,Voice Process,Process,Voice,Customer support,International"
240925032378,Regional Manager,Crisil,Bengaluru,"agency,relationship building,presentation skills,interpersonal skills,regional management,business development,client onboarding,sales"
240925032195,Academic Counsellor,Shining Stars Institution & travels,Bengaluru,"Edtech,Communication Skills,Hindi,Negotiation,Customer Service,Telesales,Inside Sales,Bdm"
240925031823,Sales Executive,Decorpot,Bengaluru,"Product Presentation,B2C Sales,Interior Sales,Client Handling,Interpersonal Skills,Modular Kitchen,Verbal Communication,Quotation"
240925030819,Credit Manager- RB Risk Car Loan,Yes Bank,Hyderabad(Rasoolpura),"Credit Appraisal,Credit Appraisal Memo,Auto Loans,Credit Assessment,Credit Evaluation,Financial Analysis,Credit Worthiness,Auto"
240925030059,Sales Executive,Decorpot,Hyderabad,"Negotiation,Convincing Power,Communication Skills,Sales,B2C,Target Achievement,Sales Activities,Pressure Handling"
240925029963,"BPO Associate - International voice process 
",Wroots Global,Bengaluru(Electronic City +5),"Customer Support,International Call Center,International Voice Process,International BPO,International Calling,Us Calling,US Process,UK Process"
240925029518,Call Center Executive,Vidal Health Insurance,Bengaluru(Whitefield),"Malayalam,Bpo Customer Service,Center,Customer service,BPO,Calling"
240925029364,Quality Analyst,Cotiviti,Hyderabad,"Quality analyst,Six Sigma,Root Cause Analysis,QC Tools,Six Sigma Certified,Pareto Analysis,7Qc,Process Improvement"
240925029200,L1 Support,Atyati Technologies,Bengaluru,"Basic Excel,English,Telugu,Kannada,Good communication,MS word,Communication skills,Microsoft"
240925028483,Inside Sales (Work from home),BrightCHAMPS,Bengaluru(HSR Layout),"Sales,Inside sales"
240925028049,Hiring - Counter Sales Executive at ORRA Jewellery,Orra Fine Jewellery,"Indore, Nagpur, Raipur","Retail Sales,Jewellery,Luxury,Gems,Counter Sales,Presentable,Showroom Sales,Jewelry"
240925027149,"Business Development For CSR , NGO || Work from Home",Sunrise Job Consultancy Dehradun,Bengaluru,"NGO Management,Corporate Social Responsibility,CSR Activities,Business Development,Social Responsibility,Corporate,CSR,Development"
240925026789,Us It Recruiter,V2soft,Bengaluru,"US IT Recruitment,Direct Client,W2,US IT Staffing,US Recruitment,Staffing,IT recruitment,Direct"
240925026757,Customer Service Officer - International Call Handling | Up To 5.5 LPA,JobShop,Bengaluru,"bpo voice,Voice Support,Customer Support,International Voice Process,International BPO,Cca,Bpo Customer Service,International Call Center"
240925026395,Global BPO Opportunity |Voice Support | Freshers & Experienced Welcome,JobShop,Bengaluru,"BPO,Customer Service,Voice Process,Bpo Voice,International Voice Process,International Call Center,AUS shift,US Sales"
240925025730,Customer Support Executive,Wroots Global,Bengaluru(BTM 1st Stage +1),"International Voice Process,Customer Support,Voice process,Process,International,International voice,Voice"
240925025143,"FMG- Hissar, Panipat & Jodhpur",Kotak Life Insurance,"Panipat, Hisar, Jodhpur","admin,Office Administration,Operation Maintenance,Maintenance,Technical Services,Facility Management,Office,Operations"
240925025053,Customer Service Executive,24 7 ai,Bengaluru,"Bpo Voice,Customer Care,International Voice,International Voice Process,International BPO,BPO,Customer Service,International Call Center"
240925024594,Senior MERN Stack Developer,Cyient,Bengaluru,"nextjs,redux,continuous integration,kubernetes,css,stack,ci/cd,express"
240925023858,Detailing Engineer and Design Engineer,Pennar Industries,"Visakhapatnam, Hyderabad","AutoCAD,Aisc,Staad Pro,tekla,MBS,Detailing,Detail engineering,Design"
240925019992,Donor Experience Specialist,Infogain,Remote,"Email Support,Customer Support,Chat Support,Donor Experience,Chat,Email"
240925017813,Regional Sales (Corporate / SaaS / Enterprise Sales)Bangalore Location,Veetechnologies,Bengaluru,"HRMS,Assessment,Saas Sales,B2B Sales,Corporate Sales,ATS,LMS,Corporate"
240925017185,Senior Associate - Assurance,BDO India,Bengaluru,"Statutory Audit,Stat Audit,Indian Gaap,IGAAP,Limited review,IFRS,Ind As,As"
240925016831,Production Manager  (MRO / Aviation),Tata Advanced Systems (TASL),"Devanahalli, Bengaluru","MRO Operations,Aircraft Maintenance,Base Maintenance,Line Maintenance,Maintenance Planning,Aircraft Overhaul,Production Management,Airworthiness"
240925016741,Key Accounts Manager,Info Edge,Bengaluru,"B2B Sales,Strategic Account Management,Key Accounts,Key Account Management,Enterprise Business,Enterprise Sales,Key,Accounting"
240925016562,"Trainee voice Process Consultant Technical Support

",Dynpro,Bengaluru,"Customer Support,Technical Support,Voice Process,BPO,Inbound Process,Inbound Voice Process,CSE,Inbound Calls"
240925015704,Multiple Requirement ! For MNC Companies Into BPO For Fresher & Exp,Swastik Stepstone Careers,Bengaluru,"Domestic Voice Process,Communicative English,Telecalling,Collections Process,International Voice Process,Banking Process,Back ground verification,Telesales"
240925015479,Engineer  MEPF (MRO/ Aviation ),Tata Advanced Systems (TASL),"Devanahalli, Bengaluru","Engineer  MEPF,Fire detection and suppression systems,HVAC systems,AutoCAD,Power distribution,Revit MEP,Preventive and corrective maintenance,Plumbing & Drainage systems"
240925014877,Mega Drive: US Voice Process - Apply Immediately @Bangalore,JobShop,Bengaluru,"bpo voice,Voice Support,Customer Support,International Voice Process,International BPO,Cca,Bpo Customer Service,International Call Center"
240925014862,Proposal Manager,Utthunga Technologies,Bengaluru,"Automation,Proposal Management,Instrumentation,Electricals,IEA,Instruments,Management,Proposals"
240925014578,Don't Miss Out- International Voice Process Hiring Today,JobShop,Bengaluru,"Healthcare Bpo,Voice Process,Bpo Voice,International Voice,International BPO,International Call Center,US Healthcare,Outbound Process"
240925013954,BPO- Premium Customer Support | International Voice | High Incentives,JobShop,Bengaluru,"BPO,Customer Service,Bpo Voice,International Banking,International Voice Process,Banking Process,Us Banking,International Call Center"
240925013769,Be the Voice of Our Brand Hiring International Process Today!,JobShop,Bengaluru,"bpo voice,Voice Support,Customer Support,International Voice Process,International BPO,Cca,Bpo Customer Service,International Call Center"
240925013427,Now Hiring! International Voice Process with Career Growth!,JobShop,Bengaluru,"International Call Center,Voice Process,International Voice,International Voice Process,International BPO,Blended Process,Semi Voice,Voice Support"
240925013386,DFT Technical Lead,Cyient,Hyderabad,"jtag,technical leadership,bist,soc,atpg,project leadership,customer interaction,dft architecture"
240925013108,DFT Engineer,Cyient,Hyderabad,"jtag,bist,scanning,soc,simulation,atpg,customer interaction,vhdl"
240925012639,BPO/ Customer Support Agent /International Voice /Rotational Shift,JobShop,Bengaluru,"International Call Center,US Process,Us Voice Process,International Voice Process,International BPO,Healthcare Bpo,Outbound Process,Voice Support"
240925012356,Customer Care Advisor - International Banking & Finance Voice,JobShop,Bengaluru,"BPO,Customer Service,Voice Process,Bpo Voice,International Voice Process,International Call Center,AUS shift,US Sales"
240925011992,Manager Product Costing,Jindal Aluminium,Bengaluru,"Product Costing,Cost Sheet,Cost Analysis,Costing,Inventory Valuation,Cost Management,Variance Analysis,Inventory"
240925011612,Looking For Customer Support Representative-International voice@B'lore,JobShop,Bengaluru,"Inbound Customer Service,International Call Center,Inbound Voice Process,Us Voice Process,International Voice Process,Blended Process,Cca,Bpo Customer Service"
240925011525,Technical Publications Specialist  (MRO),Tata Advanced Systems (TASL),"Devanahalli, Bengaluru","AMM,WDM,OEM Portal Updates,Technical Documentation Management,IETM,Documentation Distribution & Tracking,Digital Library Management,Revision Control & Version Management"
240925011268,Banca Channel || Sales Manager,Kotak Life Insurance,"Kolkata, Dalhousie","Sales,Life Insurance,Banca,Alternate Channel,Banca Sales,Cross Sales,Bancassurance,Direct Channel"
240925010595,Hiring For Amazon International Voice - Sal upto -30k@Bangalore,JobShop,Bengaluru,"International Call Center,US Process,International BPO,International Voice Process,International Calling,Customer Service,Voice Process,Voice Support"
240925010546,Senior SAP RAR Specialist,ARM Embedded Technologies,Bengaluru,"Sap Rar,SAP  Revenue Accounting and Reporting,RAR,Reporting,SAP,Revenue accounting,Senior,Accounting"
