skillUri,sector,tier,relationType,matchedOn,priority,match_count,reason
http://data.europa.eu/esco/skill/ff25cbf0-6978-4c4c-887e-d4b185410d74,IT/Software - QA & Testing,A-occupation,optional,ICT test analyst,1.0,4.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/ed39edd3-44d0-4a16-9796-bfb99f92baf3,IT/Software - QA & Testing,A-occupation,optional,ICT test analyst,1.0,3.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/c55caed2-de9e-4a25-819e-a0b0e83fba1b,IT/Software - QA & Testing,A-occupation,optional,ICT test analyst,1.0,3.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,3.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,3.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,3.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/348b74cd-49ce-4844-8bdf-ec188b497213,IT/Software - QA & Testing,A-occupation,optional,ICT test analyst,1.0,2.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,2.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/484df271-bb52-49f1-8f50-f19624bf4df2,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,2.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/4b51e76e-9e8a-455f-a289-5b48246345c4,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,2.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/c5e8abde-d2ba-4e8e-a65e-720b71180666,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,2.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/2618f336-8e71-4666-83b5-f368edb0906d,IT/Software - QA & Testing,A-occupation,optional,ICT accessibility tester,1.0,2.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28,IT/Software - QA & Testing,A-occupation,optional,ICT accessibility tester,1.0,2.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26,IT/Software - QA & Testing,A-occupation,optional,ICT accessibility tester,1.0,2.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e,IT/Software - QA & Testing,A-occupation,optional,ICT accessibility tester,1.0,2.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/f6424ebb-8401-446b-9f7e-10d7c854da02,IT/Software - QA & Testing,A-occupation,optional,ICT system tester,1.0,2.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/14d1e367-3efe-4ec5-86ae-eca48710ee4e,IT/Software - QA & Testing,A-occupation,optional,ICT integration tester,1.0,2.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/3ce1fe19-7f9e-4070-941d-651673a5693b,IT/Software - QA & Testing,A-occupation,optional,ICT test analyst,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/382c11ed-20d5-4ae7-b60e-15fec527fa6c,IT/Software - QA & Testing,A-occupation,optional,ICT test analyst,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/000f1d3d-220f-4789-9c0a-cc742521fb02,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/034c29fa-c3ba-45ea-b8f3-bf8e3705e386,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/2bde42ae-e776-41c1-9ded-b07b30bfe985,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/300d432b-f457-4cd3-9cb1-1858c7d14954,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/397da142-ab35-48fe-b154-7c38f447adfb,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/42ed3bfb-1a01-4c8b-9758-fc6438865734,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/47b9bbcf-356c-4782-83a4-7f5a1b2b51a3,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/6a536b36-c5c7-4d10-bf67-a4fb0f8549b2,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/993b1e23-f2de-4bd8-b33f-f86dde1c8e9d,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/9973a5a2-7822-4161-99e9-95c781eb63f8,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/ba1b0441-a6b8-4e57-8ccc-871012f63e42,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/be80acfc-b6f2-4411-9b8d-b19d9cd2556a,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/c3a03c5a-c260-4c26-9b9a-873abb396f4d,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6,IT/Software - QA & Testing,A-occupation,optional,software tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/3497ebe1-d417-4105-a68f-f7bbcac7ee5f,IT/Software - QA & Testing,A-occupation,optional,gambling quality assurance engineer,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/8b2f716d-4ee3-41ca-97de-62ef56f80591,IT/Software - QA & Testing,A-occupation,optional,gambling quality assurance engineer,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/9ce670ec-318c-4a91-9179-03437db728dc,IT/Software - QA & Testing,A-occupation,optional,gambling quality assurance engineer,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/a59708e3-e654-4e37-8b8a-741c3b756eee,IT/Software - QA & Testing,A-occupation,optional,gambling quality assurance engineer,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/ad59afe4-6f8a-4bc4-acfd-0f228277508a,IT/Software - QA & Testing,A-occupation,optional,gambling quality assurance engineer,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/446d29ed-9eaa-4798-bb91-5f196651ad0a,IT/Software - QA & Testing,A-occupation,optional,gambling quality assurance engineer,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/6f2a4a5c-2f6e-49ab-8441-cd600d1f20ae,IT/Software - QA & Testing,A-occupation,optional,gambling quality assurance engineer,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/ea876ec3-4382-478c-b8b3-600c6b23ae85,IT/Software - QA & Testing,A-occupation,optional,gambling quality assurance engineer,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/501537a7-9d63-491d-ae02-09f04767ff1e,IT/Software - QA & Testing,A-occupation,optional,ICT system tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/6fa1c2c0-a012-4ca0-9642-e01569ba322c,IT/Software - QA & Testing,A-occupation,optional,ICT system tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/b105ec9b-0857-41d6-8d07-a83e58b73d90,IT/Software - QA & Testing,A-occupation,optional,ICT system tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/9190d87f-9792-42e0-bb7f-64294a656bcd,IT/Software - QA & Testing,A-occupation,optional,ICT system tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/9e06bac6-6b91-48ca-8b7d-c1f48cdecd7c,IT/Software - QA & Testing,A-occupation,optional,ICT system tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/93e65de1-923c-437e-aa5b-e6002967ce71,IT/Software - QA & Testing,A-occupation,optional,ICT usability tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/46e93774-7c6a-4dc5-bae9-be97cc461093,IT/Software - QA & Testing,A-occupation,optional,ICT integration tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/d0c6d77e-cb25-4770-bf77-2073fc5f7523,IT/Software - QA & Testing,A-occupation,optional,ICT integration tester,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/09f2f811-a3fb-4de3-a70f-6420a6935575,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/7814e88f-c133-4c3b-b27f-857afa145d42,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/95ee5e38-5c1e-4cd2-a21d-6921390025a9,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/b5c7e0dc-dda3-4790-a7d1-d6d8023b3089,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/cc7370dd-69fa-4c67-a96f-d4d135d38700,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/0e0c9c11-b39e-43cf-ba95-2fe646f5de64,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/1b3fc0e0-c6f9-45fc-9c6e-14bbba662979,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/248894d1-42dc-474f-af6e-2da52ac0c679,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/415abd43-e8e5-4643-b5da-5f11307af57a,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/54c9c155-9293-4329-8ed2-2e76e8b519d4,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/86d2e2ea-1ba2-4aa6-b465-8a1f9abc81b8,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/8dcbcabe-09f7-4d11-940d-125af57bbc40,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/9ff9db9d-d14b-426e-83f3-e7449af6c79f,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,weak signal (label-only or optional-relation)
http://data.europa.eu/esco/skill/af607e5e-4ba1-4e5f-a2a6-dc05806567c7,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/d54a1355-05c8-45eb-9c42-267d2cfcdf44,IT/Software - QA & Testing,A-occupation,optional,ICT quality assurance manager,1.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/9fd3b0ab-8eb4-4790-9733-9d383df53df3,IT/Software - QA & Testing,B-label,,evaluation in specialised nursing care,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/29154735-107a-4daa-a050-537f7707f34e,IT/Software - QA & Testing,B-label,,conduct content quality assurance,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/d56358e4-3bcc-4b5d-981d-ea15b2743e9e,IT/Software - QA & Testing,B-label,,quality control systems,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/e2fea4d5-f1f4-4dea-89bb-43b1d07658af,IT/Software - QA & Testing,B-label,,statistical quality control,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/0d9a7816-d3e4-4a6c-8fdc-4b4bbe278a85,IT/Software - QA & Testing,B-label,,train staff on call quality assurance,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/7b34af45-c010-4f1e-a2f3-b3d690addb45,IT/Software - QA & Testing,B-label,,ensure quality assurance for pharmaceutical products,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/2879a6f9-868b-40a1-a424-d50007ca8354,IT/Software - QA & Testing,B-label,,record production data for quality control,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/34016949-da9c-4107-98e3-1080ae405e27,IT/Software - QA & Testing,B-label,,perform welding inspection,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/7b49115c-8a9b-4474-9d88-cee7732174c8,IT/Software - QA & Testing,B-label,,provide quality assurance for meteorological services+H40,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/89423614-b96a-44f5-9e63-1501549d8f31,IT/Software - QA & Testing,B-label,,pharmaceutical manufacturing quality systems,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/737abc6e-60a9-4c49-b11e-1e0e584771bb,IT/Software - QA & Testing,B-label,,leather goods quality,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/05580192-9610-4bbf-9dd7-f09fe4cae28a,IT/Software - QA & Testing,B-label,,carry out quality control in microbiology laboratories,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/e54a3ed7-465f-432b-8940-2aeabeaa449e,IT/Software - QA & Testing,B-label,,footwear quality,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/bcc663c1-176b-4137-991b-1f706299aea2,IT/Software - QA & Testing,B-label,,ensure quality assurance standards for vehicles,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/99ca6ed2-b6b8-4eb0-8180-92e750e546be,IT/Software - QA & Testing,B-label,,liaise with quality assurance,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/2579f843-87e8-4a9f-83ce-1284b2218b56,IT/Software - QA & Testing,B-label,,manage aeronautical information management services,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/0b198656-2440-4ab6-91c1-05f2ba6e12fe,IT/Software - QA & Testing,B-label,,conduct quality assurance inspections on fuel operations,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/e0fefe5e-d5fa-4f83-845c-bf4f152de6ec,IT/Software - QA & Testing,B-label,,conduct quality assurance checks on aircraft cargo,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/1177c6f5-09c5-4c35-873c-afd22d170ad3,IT/Software - QA & Testing,B-label,,quality assurance procedures,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/f879a418-3e81-4216-9533-aaedce55fa97,IT/Software - QA & Testing,B-label,,ensure accuracy of aeronautical data,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/b535516b-9f8a-4c29-b6aa-a0a4561e1086,IT/Software - QA & Testing,B-label,,call quality assurance management,2.0,1.0,cut by per-sector cap - candidate for manual promotion
http://data.europa.eu/esco/skill/000f1d3d-220f-4789-9c0a-cc742521fb02,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,Haskell,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,KDevelop,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/020918ef-4b55-47c1-8430-ab7b8f6a7377,IT/Software - IT Infrastructure & Networks,cross-sector,,migrate existing data,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/034c29fa-c3ba-45ea-b8f3-bf8e3705e386,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,Erlang,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041,"IT/Software - Cybersecurity,IT/Software - Software Development",cross-sector,,create solutions to problems,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,SAS language,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/04fe962b-4017-4eb7-9139-7d69b6922bc9,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,use an application-specific interface,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/06358891-8424-43c5-891e-d40f226bef40,IT/Software - IT Infrastructure & Networks,cross-sector,,manage IT security compliances,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/071233c4-ad2b-4f50-b79f-768d2231163e,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,domain name service,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/07e47d58-dd0e-4302-9e68-70a188e89065,IT/Software - Software Development,cross-sector,,apply system organisational policies,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/09f2f811-a3fb-4de3-a70f-6420a6935575,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,systems development life-cycle,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/0a52bed5-fd29-45fb-aba6-e32bccfda1c1,IT/Software - Software Development,cross-sector,,plan migration to cloud,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,"IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,Agile project management,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26,IT/Software - QA & Testing,cross-sector,,use markup languages,,,"also matched ['IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/0b0335f3-0aa1-491e-895e-81fc8774a300,IT/Software - IT Infrastructure & Networks,cross-sector,,develop automated migration methods,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,Ruby (computer programming),,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,Common Lisp,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,Apache Maven,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/0daaf096-1639-461c-bf1a-bbeea77e6b67,"IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,internal risk management policy,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/0dc7aa1b-b5af-4f4b-81ce-ee22ed8b6926,"IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks",cross-sector,,assess ICT knowledge,,,"also matched ['IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,Lisp,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
